OrderID,Product Name,Supplier Name,Category Name,Customer Name,Customer City,Customer Country,Customer Continent,Employee Name,Employee Designation,OrderDate,Total Purchase Amount
10655,Jack's New England Clam Chowder,New England Seafood Cannery,Seafood,Reggiani Caseifici,Reggio Emilia,Italy,Europe,Nancy Davolio,Sales Representative,10/4/95 0:00,192.8
10656,Tofu,Mayumi's,Produce,Great Lakes Food Market,Eugene,USA,North America,Michael Suyama,Sales Representative,10/5/95 0:00,69.65
10656,Gula Malacca,Leka Trading,Condiments,Great Lakes Food Market,Eugene,USA,North America,Michael Suyama,Sales Representative,10/5/95 0:00,544.5
10656,Zaanse koeken,Zaanse Snoepfabriek,Confections,Great Lakes Food Market,Eugene,USA,North America,Michael Suyama,Sales Representative,10/5/95 0:00,56.9
10657,Genen Shouyu,Mayumi's,Condiments,Save-a-lot Markets,Boise,USA,North America,Andrew Fuller,"Vice President, Sales",10/5/95 0:00,775
10657,Jack's New England Clam Chowder,New England Seafood Cannery,Seafood,Save-a-lot Markets,Boise,USA,North America,Andrew Fuller,"Vice President, Sales",10/5/95 0:00,231.6
10657,Spegesild,Lyngbysild,Seafood,Save-a-lot Markets,Boise,USA,North America,Andrew Fuller,"Vice President, Sales",10/5/95 0:00,540
10657,Zaanse koeken,Zaanse Snoepfabriek,Confections,Save-a-lot Markets,Boise,USA,North America,Andrew Fuller,"Vice President, Sales",10/5/95 0:00,95
10657,Gnocchi di nonna Alice,Pasta Buttini s.r.l.,Grains/Cereals,Save-a-lot Markets,Boise,USA,North America,Andrew Fuller,"Vice President, Sales",10/5/95 0:00,1710
10657,Camembert Pierrot,Gai pâturage,Dairy Products,Save-a-lot Markets,Boise,USA,North America,Andrew Fuller,"Vice President, Sales",10/5/95 0:00,1020
10658,Sir Rodney's Scones,"Specialty Biscuits, Ltd.",Confections,QUICK-Stop,Cunewalde,Germany,Europe,Margaret Peacock,Sales Representative,10/6/95 0:00,600
10658,Boston Crab Meat,New England Seafood Cannery,Seafood,QUICK-Stop,Cunewalde,Germany,Europe,Margaret Peacock,Sales Representative,10/6/95 0:00,1287.95
10658,Camembert Pierrot,Gai pâturage,Dairy Products,QUICK-Stop,Cunewalde,Germany,Europe,Margaret Peacock,Sales Representative,10/6/95 0:00,1869.95
10658,Original Frankfurter grüne Soße,Plutzer Lebensmittelgroßmärkte AG,Condiments,QUICK-Stop,Cunewalde,Germany,Europe,Margaret Peacock,Sales Representative,10/6/95 0:00,909.95
10659,Gorgonzola Telino,Formaggi Fortini s.r.l.,Dairy Products,Queen Cozinha,São Paulo,Brazil,South America,Robert King,Sales Representative,10/6/95 0:00,249.95
10659,Boston Crab Meat,New England Seafood Cannery,Seafood,Queen Cozinha,São Paulo,Brazil,South America,Robert King,Sales Representative,10/6/95 0:00,441.55
10659,Outback Lager,"Pavlova, Ltd.",Beverages,Queen Cozinha,São Paulo,Brazil,South America,Robert King,Sales Representative,10/6/95 0:00,599.95
10660,Sir Rodney's Marmalade,"Specialty Biscuits, Ltd.",Confections,Hungry Coyote Import Store,Elgin,USA,North America,Laura Callahan,Inside Sales Coordinator,10/9/95 0:00,1701
10661,Chartreuse verte,Aux joyeux ecclésiastiques,Beverages,Hungry Owl All-Night Grocers,Cork,Ireland,Europe,Robert King,Sales Representative,10/10/95 0:00,53.8
10661,Escargots de Bourgogne,Escargots Nouveaux,Seafood,Hungry Owl All-Night Grocers,Cork,Ireland,Europe,Robert King,Sales Representative,10/10/95 0:00,649.05
10662,Scottish Longbreads,"Specialty Biscuits, Ltd.",Confections,Lonesome Pine Restaurant,Portland,USA,North America,Janet Leverling,Sales Representative,10/10/95 0:00,125
10663,Boston Crab Meat,New England Seafood Cannery,Seafood,Bon app',Marseille,France,Europe,Andrew Fuller,"Vice President, Sales",10/11/95 0:00,551.95
10663,Singaporean Hokkien Fried Mee,Leka Trading,Grains/Cereals,Bon app',Marseille,France,Europe,Andrew Fuller,"Vice President, Sales",10/11/95 0:00,419.95
10663,Manjimup Dried Apples,"G'day, Mate",Produce,Bon app',Marseille,France,Europe,Andrew Fuller,"Vice President, Sales",10/11/95 0:00,1059.95
10664,Ikura,Tokyo Traders,Seafood,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,Europe,Nancy Davolio,Sales Representative,10/11/95 0:00,743.85
10664,Gnocchi di nonna Alice,Pasta Buttini s.r.l.,Grains/Cereals,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,Europe,Nancy Davolio,Sales Representative,10/11/95 0:00,455.85
10664,Louisiana Fiery Hot Pepper Sauce,New Orleans Cajun Delights,Condiments,Furia Bacalhau e Frutos do Mar,Lisboa,Portugal,Europe,Nancy Davolio,Sales Representative,10/11/95 0:00,315.6
10665,Manjimup Dried Apples,"G'day, Mate",Produce,Lonesome Pine Restaurant,Portland,USA,North America,Nancy Davolio,Sales Representative,10/12/95 0:00,1060
10665,Raclette Courdavault,Gai pâturage,Dairy Products,Lonesome Pine Restaurant,Portland,USA,North America,Nancy Davolio,Sales Representative,10/12/95 0:00,55
10665,Lakkalikööri,Karkki Oy,Beverages,Lonesome Pine Restaurant,Portland,USA,North America,Nancy Davolio,Sales Representative,10/12/95 0:00,180
10666,Thüringer Rostbratwurst,Plutzer Lebensmittelgroßmärkte AG,Meat/Poultry,Richter Supermarkt,Genève,Switzerland,Europe,Robert King,Sales Representative,10/13/95 0:00,4456.44
10666,Louisiana Fiery Hot Pepper Sauce,New Orleans Cajun Delights,Condiments,Richter Supermarkt,Genève,Switzerland,Europe,Robert King,Sales Representative,10/13/95 0:00,210.5
10667,Gudbrandsdalsost,Norske Meierier,Dairy Products,Ernst Handel,Graz,Austria,Europe,Robert King,Sales Representative,10/13/95 0:00,1619.8
10667,Fløtemysost,Norske Meierier,Dairy Products,Ernst Handel,Graz,Austria,Europe,Robert King,Sales Representative,10/13/95 0:00,300.8
10668,Gorgonzola Telino,Formaggi Fortini s.r.l.,Dairy Products,Die Wandernde Kuh,Stuttgart,Germany,Europe,Nancy Davolio,Sales Representative,10/16/95 0:00,99.9
10668,Pâté chinois,Ma Maison,Meat/Poultry,Die Wandernde Kuh,Stuttgart,Germany,Europe,Nancy Davolio,Sales Representative,10/16/95 0:00,95.9
10668,Wimmers gute Semmelknödel,Plutzer Lebensmittelgroßmärkte AG,Grains/Cereals,Die Wandernde Kuh,Stuttgart,Germany,Europe,Nancy Davolio,Sales Representative,10/16/95 0:00,498.65
10669,Inlagd Sill,Svensk Sjöföda AB,Seafood,Simons bistro,København,Denmark,Europe,Andrew Fuller,"Vice President, Sales",10/16/95 0:00,570
10670,Tunnbröd,PB Knäckebröd AB,Grains/Cereals,Frankenversand,München,Germany,Europe,Margaret Peacock,Sales Representative,10/17/95 0:00,288
10670,Spegesild,Lyngbysild,Seafood,Frankenversand,München,Germany,Europe,Margaret Peacock,Sales Representative,10/17/95 0:00,720
10670,Laughing Lumberjack Lager,Bigfoot Breweries,Beverages,Frankenversand,München,Germany,Europe,Margaret Peacock,Sales Representative,10/17/95 0:00,350
10670,Röd Kaviar,Svensk Sjöföda AB,Seafood,Frankenversand,München,Germany,Europe,Margaret Peacock,Sales Representative,10/17/95 0:00,750
10670,Rhönbräu Klosterbier,Plutzer Lebensmittelgroßmärkte AG,Beverages,Frankenversand,München,Germany,Europe,Margaret Peacock,Sales Representative,10/17/95 0:00,193.75
10671,Pavlova,"Pavlova, Ltd.",Confections,France restauration,Nantes,France,Europe,Nancy Davolio,Sales Representative,10/18/95 0:00,174.5
10671,Tarte au sucre,Forêts d'érables,Confections,France restauration,Nantes,France,Europe,Nancy Davolio,Sales Representative,10/18/95 0:00,493
10671,Louisiana Fiery Hot Pepper Sauce,New Orleans Cajun Delights,Condiments,France restauration,Nantes,France,Europe,Nancy Davolio,Sales Representative,10/18/95 0:00,252.6
10672,Côte de Blaye,Aux joyeux ecclésiastiques,Beverages,Berglunds snabbköp,Luleå,Sweden,Europe,Anne Dodsworth,Sales Representative,10/18/95 0:00,3952.4
10672,Fløtemysost,Norske Meierier,Dairy Products,Berglunds snabbköp,Luleå,Sweden,Europe,Anne Dodsworth,Sales Representative,10/18/95 0:00,258
10673,Pavlova,"Pavlova, Ltd.",Confections,Wilman Kala,Helsinki,Finland,Europe,Andrew Fuller,"Vice President, Sales",10/19/95 0:00,52.35
10673,Singaporean Hokkien Fried Mee,Leka Trading,Grains/Cereals,Wilman Kala,Helsinki,Finland,Europe,Andrew Fuller,"Vice President, Sales",10/19/95 0:00,84
10673,Ipoh Coffee,Leka Trading,Beverages,Wilman Kala,Helsinki,Finland,Europe,Andrew Fuller,"Vice President, Sales",10/19/95 0:00,276
10674,Tunnbröd,PB Knäckebröd AB,Grains/Cereals,Island Trading,Cowes,UK,Europe,Margaret Peacock,Sales Representative,10/19/95 0:00,45
10675,Tofu,Mayumi's,Produce,Frankenversand,München,Germany,Europe,Steven Buchanan,Sales Manager,10/20/95 0:00,697.5
10675,Perth Pasties,"G'day, Mate",Meat/Poultry,Frankenversand,München,Germany,Europe,Steven Buchanan,Sales Manager,10/20/95 0:00,328
10675,Escargots de Bourgogne,Escargots Nouveaux,Seafood,Frankenversand,München,Germany,Europe,Steven Buchanan,Sales Manager,10/20/95 0:00,397.5
10676,Ikura,Tokyo Traders,Seafood,Tortuga Restaurante,México D.F.,Mexico,North America,Andrew Fuller,"Vice President, Sales",10/23/95 0:00,62
10676,Teatime Chocolate Biscuits,"Specialty Biscuits, Ltd.",Confections,Tortuga Restaurante,México D.F.,Mexico,North America,Andrew Fuller,"Vice President, Sales",10/23/95 0:00,64.4
10676,Gula Malacca,Leka Trading,Condiments,Tortuga Restaurante,México D.F.,Mexico,North America,Andrew Fuller,"Vice President, Sales",10/23/95 0:00,408.45
10677,Gumbär Gummibärchen,Heli Süßwaren GmbH & Co. KG,Confections,Antonio Moreno Taquería,México D.F.,Mexico,North America,Nancy Davolio,Sales Representative,10/23/95 0:00,936.75
10677,Geitost,Norske Meierier,Dairy Products,Antonio Moreno Taquería,México D.F.,Mexico,North America,Nancy Davolio,Sales Representative,10/23/95 0:00,19.85
10678,Queso Manchego La Pastora,Cooperativa de Quesos 'Las Cabras',Dairy Products,Save-a-lot Markets,Boise,USA,North America,Robert King,Sales Representative,10/24/95 0:00,3800
10678,Geitost,Norske Meierier,Dairy Products,Save-a-lot Markets,Boise,USA,North America,Robert King,Sales Representative,10/24/95 0:00,75
10678,Jack's New England Clam Chowder,New England Seafood Cannery,Seafood,Save-a-lot Markets,Boise,USA,North America,Robert King,Sales Representative,10/24/95 0:00,1158
10678,Tourtière,Ma Maison,Meat/Poultry,Save-a-lot Markets,Boise,USA,North America,Robert King,Sales Representative,10/24/95 0:00,223.5
10679,Raclette Courdavault,Gai pâturage,Dairy Products,Blondel père et fils,Strasbourg,France,Europe,Laura Callahan,Inside Sales Coordinator,10/24/95 0:00,660
10680,Pavlova,"Pavlova, Ltd.",Confections,Old World Delicatessen,Anchorage,USA,North America,Nancy Davolio,Sales Representative,10/25/95 0:00,872.25
10680,Gorgonzola Telino,Formaggi Fortini s.r.l.,Dairy Products,Old World Delicatessen,Anchorage,USA,North America,Nancy Davolio,Sales Representative,10/25/95 0:00,249.75
10680,Singaporean Hokkien Fried Mee,Leka Trading,Grains/Cereals,Old World Delicatessen,Anchorage,USA,North America,Nancy Davolio,Sales Representative,10/25/95 0:00,559.75
10681,Teatime Chocolate Biscuits,"Specialty Biscuits, Ltd.",Confections,Great Lakes Food Market,Eugene,USA,North America,Janet Leverling,Sales Representative,10/26/95 0:00,275.9
10681,Sir Rodney's Scones,"Specialty Biscuits, Ltd.",Confections,Great Lakes Food Market,Eugene,USA,North America,Janet Leverling,Sales Representative,10/26/95 0:00,119.9
10681,Wimmers gute Semmelknödel,Plutzer Lebensmittelgroßmärkte AG,Grains/Cereals,Great Lakes Food Market,Eugene,USA,North America,Janet Leverling,Sales Representative,10/26/95 0:00,931
10682,Geitost,Norske Meierier,Dairy Products,Antonio Moreno Taquería,México D.F.,Mexico,North America,Janet Leverling,Sales Representative,10/26/95 0:00,75
10682,Louisiana Hot Spiced Okra,New Orleans Cajun Delights,Condiments,Antonio Moreno Taquería,México D.F.,Mexico,North America,Janet Leverling,Sales Representative,10/26/95 0:00,68
10682,Rhönbräu Klosterbier,Plutzer Lebensmittelgroßmärkte AG,Beverages,Antonio Moreno Taquería,México D.F.,Mexico,North America,Janet Leverling,Sales Representative,10/26/95 0:00,232.5
10683,Filo Mix,"G'day, Mate",Grains/Cereals,Du monde entier,Nantes,France,Europe,Andrew Fuller,"Vice President, Sales",10/27/95 0:00,63
10684,Boston Crab Meat,New England Seafood Cannery,Seafood,Ottilies Käseladen,Köln,Germany,Europe,Janet Leverling,Sales Representative,10/27/95 0:00,368
10684,Zaanse koeken,Zaanse Snoepfabriek,Confections,Ottilies Käseladen,Köln,Germany,Europe,Janet Leverling,Sales Representative,10/27/95 0:00,380
10684,Camembert Pierrot,Gai pâturage,Dairy Products,Ottilies Käseladen,Köln,Germany,Europe,Janet Leverling,Sales Representative,10/27/95 0:00,1020
10685,Ikura,Tokyo Traders,Seafood,Gourmet Lanchonetes,Campinas,Brazil,South America,Margaret Peacock,Sales Representative,10/30/95 0:00,620
10685,Jack's New England Clam Chowder,New England Seafood Cannery,Seafood,Gourmet Lanchonetes,Campinas,Brazil,South America,Margaret Peacock,Sales Representative,10/30/95 0:00,38.6
10685,Zaanse koeken,Zaanse Snoepfabriek,Confections,Gourmet Lanchonetes,Campinas,Brazil,South America,Margaret Peacock,Sales Representative,10/30/95 0:00,142.5
10686,Alice Mutton,"Pavlova, Ltd.",Meat/Poultry,Piccolo und mehr,Salzburg,Austria,Europe,Andrew Fuller,"Vice President, Sales",10/31/95 0:00,1169.8
10686,Gumbär Gummibärchen,Heli Süßwaren GmbH & Co. KG,Confections,Piccolo und mehr,Salzburg,Austria,Europe,Andrew Fuller,"Vice President, Sales",10/31/95 0:00,468.45
10687,Mishi Kobe Niku,Tokyo Traders,Meat/Poultry,Hungry Owl All-Night Grocers,Cork,Ireland,Europe,Anne Dodsworth,Sales Representative,10/31/95 0:00,4849.75
10687,Thüringer Rostbratwurst,Plutzer Lebensmittelgroßmärkte AG,Meat/Poultry,Hungry Owl All-Night Grocers,Cork,Ireland,Europe,Anne Dodsworth,Sales Representative,10/31/95 0:00,1237.9
10687,Inlagd Sill,Svensk Sjöföda AB,Seafood,Hungry Owl All-Night Grocers,Cork,Ireland,Europe,Anne Dodsworth,Sales Representative,10/31/95 0:00,113.75
10688,Ikura,Tokyo Traders,Seafood,Vaffeljernet,Århus,Denmark,Europe,Margaret Peacock,Sales Representative,11/1/95 0:00,557.9
10688,Rössle Sauerkraut,Plutzer Lebensmittelgroßmärkte AG,Produce,Vaffeljernet,Århus,Denmark,Europe,Margaret Peacock,Sales Representative,11/1/95 0:00,2735.9
10688,Sasquatch Ale,Bigfoot Breweries,Beverages,Vaffeljernet,Århus,Denmark,Europe,Margaret Peacock,Sales Representative,11/1/95 0:00,196
10689,Chai,Exotic Liquids,Beverages,Berglunds snabbköp,Luleå,Sweden,Europe,Nancy Davolio,Sales Representative,11/1/95 0:00,629.75
10690,Gnocchi di nonna Alice,Pasta Buttini s.r.l.,Grains/Cereals,Hanari Carnes,Rio de Janeiro,Brazil,South America,Nancy Davolio,Sales Representative,11/2/95 0:00,759.75
10690,Original Frankfurter grüne Soße,Plutzer Lebensmittelgroßmärkte AG,Condiments,Hanari Carnes,Rio de Janeiro,Brazil,South America,Nancy Davolio,Sales Representative,11/2/95 0:00,389.75
10691,Chai,Exotic Liquids,Beverages,QUICK-Stop,Cunewalde,Germany,Europe,Andrew Fuller,"Vice President, Sales",11/3/95 0:00,540
10691,Thüringer Rostbratwurst,Plutzer Lebensmittelgroßmärkte AG,Meat/Poultry,QUICK-Stop,Cunewalde,Germany,Europe,Andrew Fuller,"Vice President, Sales",11/3/95 0:00,4951.6
10691,Ipoh Coffee,Leka Trading,Beverages,QUICK-Stop,Cunewalde,Germany,Europe,Andrew Fuller,"Vice President, Sales",11/3/95 0:00,1840
10691,Gula Malacca,Leka Trading,Condiments,QUICK-Stop,Cunewalde,Germany,Europe,Andrew Fuller,"Vice President, Sales",11/3/95 0:00,466.8
10691,Tarte au sucre,Forêts d'érables,Confections,QUICK-Stop,Cunewalde,Germany,Europe,Andrew Fuller,"Vice President, Sales",11/3/95 0:00,2366.4
10692,Vegie-spread,"Pavlova, Ltd.",Condiments,Alfreds Futterkiste,Berlin,Germany,Europe,Margaret Peacock,Sales Representative,11/3/95 0:00,878
10693,Mishi Kobe Niku,Tokyo Traders,Meat/Poultry,White Clover Markets,Seattle,USA,North America,Janet Leverling,Sales Representative,11/6/95 0:00,582
10693,Tourtière,Ma Maison,Meat/Poultry,White Clover Markets,Seattle,USA,North America,Janet Leverling,Sales Representative,11/6/95 0:00,446.85
10693,Gudbrandsdalsost,Norske Meierier,Dairy Products,White Clover Markets,Seattle,USA,North America,Janet Leverling,Sales Representative,11/6/95 0:00,1079.85
10693,Röd Kaviar,Svensk Sjöföda AB,Seafood,White Clover Markets,Seattle,USA,North America,Janet Leverling,Sales Representative,11/6/95 0:00,224.85
10694,Uncle Bob's Organic Dried Pears,Grandma Kelly's Homestead,Produce,QUICK-Stop,Cunewalde,Germany,Europe,Laura Callahan,Inside Sales Coordinator,11/6/95 0:00,2700
10694,Raclette Courdavault,Gai pâturage,Dairy Products,QUICK-Stop,Cunewalde,Germany,Europe,Laura Callahan,Inside Sales Coordinator,11/6/95 0:00,1375
10694,Outback Lager,"Pavlova, Ltd.",Beverages,QUICK-Stop,Cunewalde,Germany,Europe,Laura Callahan,Inside Sales Coordinator,11/6/95 0:00,750
10695,Northwoods Cranberry Sauce,Grandma Kelly's Homestead,Condiments,Wilman Kala,Helsinki,Finland,Europe,Robert King,Sales Representative,11/7/95 0:00,400
10695,Queso Manchego La Pastora,Cooperativa de Quesos 'Las Cabras',Dairy Products,Wilman Kala,Helsinki,Finland,Europe,Robert King,Sales Representative,11/7/95 0:00,152
10695,Guaraná Fantástica,Refrescos Americanas LTDA,Beverages,Wilman Kala,Helsinki,Finland,Europe,Robert King,Sales Representative,11/7/95 0:00,90
10696,Alice Mutton,"Pavlova, Ltd.",Meat/Poultry,White Clover Markets,Seattle,USA,North America,Laura Callahan,Inside Sales Coordinator,11/8/95 0:00,780
10696,Spegesild,Lyngbysild,Seafood,White Clover Markets,Seattle,USA,North America,Laura Callahan,Inside Sales Coordinator,11/8/95 0:00,216
10697,Teatime Chocolate Biscuits,"Specialty Biscuits, Ltd.",Confections,LINO-Delicateses,I. de Margarita,Venezuela,South America,Janet Leverling,Sales Representative,11/8/95 0:00,64.15
10697,Steeleye Stout,Bigfoot Breweries,Beverages,LINO-Delicateses,I. de Margarita,Venezuela,South America,Janet Leverling,Sales Representative,11/8/95 0:00,161.75
10697,Escargots de Bourgogne,Escargots Nouveaux,Seafood,LINO-Delicateses,I. de Margarita,Venezuela,South America,Janet Leverling,Sales Representative,11/8/95 0:00,397.25
10697,Outback Lager,"Pavlova, Ltd.",Beverages,LINO-Delicateses,I. de Margarita,Venezuela,South America,Janet Leverling,Sales Representative,11/8/95 0:00,449.75
10698,Queso Cabrales,Cooperativa de Quesos 'Las Cabras',Dairy Products,Ernst Handel,Graz,Austria,Europe,Margaret Peacock,Sales Representative,11/9/95 0:00,315
10698,Alice Mutton,"Pavlova, Ltd.",Meat/Poultry,Ernst Handel,Graz,Austria,Europe,Margaret Peacock,Sales Representative,11/9/95 0:00,311.95
10698,Thüringer Rostbratwurst,Plutzer Lebensmittelgroßmärkte AG,Meat/Poultry,Ernst Handel,Graz,Austria,Europe,Margaret Peacock,Sales Representative,11/9/95 0:00,1485.43
10698,Louisiana Fiery Hot Pepper Sauce,New Orleans Cajun Delights,Condiments,Ernst Handel,Graz,Austria,Europe,Margaret Peacock,Sales Representative,11/9/95 0:00,1368.2
10698,Outback Lager,"Pavlova, Ltd.",Beverages,Ernst Handel,Graz,Austria,Europe,Margaret Peacock,Sales Representative,11/9/95 0:00,119.95
10699,Zaanse koeken,Zaanse Snoepfabriek,Confections,Morgenstern Gesundkost,Leipzig,Germany,Europe,Janet Leverling,Sales Representative,11/9/95 0:00,114
10700,Chai,Exotic Liquids,Beverages,Save-a-lot Markets,Boise,USA,North America,Janet Leverling,Sales Representative,11/10/95 0:00,89.8
10700,Sasquatch Ale,Bigfoot Breweries,Beverages,Save-a-lot Markets,Boise,USA,North America,Janet Leverling,Sales Representative,11/10/95 0:00,167.8
10700,Scottish Longbreads,"Specialty Biscuits, Ltd.",Confections,Save-a-lot Markets,Boise,USA,North America,Janet Leverling,Sales Representative,11/10/95 0:00,499.8
10700,Fløtemysost,Norske Meierier,Dairy Products,Save-a-lot Markets,Boise,USA,North America,Janet Leverling,Sales Representative,11/10/95 0:00,1289.8
10701,Raclette Courdavault,Gai pâturage,Dairy Products,Hungry Owl All-Night Grocers,Cork,Ireland,Europe,Michael Suyama,Sales Representative,11/13/95 0:00,2309.85
10701,Fløtemysost,Norske Meierier,Dairy Products,Hungry Owl All-Night Grocers,Cork,Ireland,Europe,Michael Suyama,Sales Representative,11/13/95 0:00,429.85
10701,Lakkalikööri,Karkki Oy,Beverages,Hungry Owl All-Night Grocers,Cork,Ireland,Europe,Michael Suyama,Sales Representative,11/13/95 0:00,629.85
10702,Aniseed Syrup,Exotic Liquids,Condiments,Alfreds Futterkiste,Berlin,Germany,Europe,Margaret Peacock,Sales Representative,11/13/95 0:00,60
10702,Lakkalikööri,Karkki Oy,Beverages,Alfreds Futterkiste,Berlin,Germany,Europe,Margaret Peacock,Sales Representative,11/13/95 0:00,270
10703,Chang,Exotic Liquids,Beverages,Folk och fä HB,Bräcke,Sweden,Europe,Michael Suyama,Sales Representative,11/14/95 0:00,95
10703,Raclette Courdavault,Gai pâturage,Dairy Products,Folk och fä HB,Bräcke,Sweden,Europe,Michael Suyama,Sales Representative,11/14/95 0:00,1925
10703,Röd Kaviar,Svensk Sjöföda AB,Seafood,Folk och fä HB,Bräcke,Sweden,Europe,Michael Suyama,Sales Representative,11/14/95 0:00,525
10704,Chef Anton's Cajun Seasoning,New Orleans Cajun Delights,Condiments,Queen Cozinha,São Paulo,Brazil,South America,Michael Suyama,Sales Representative,11/14/95 0:00,132
10704,Guaraná Fantástica,Refrescos Americanas LTDA,Beverages,Queen Cozinha,São Paulo,Brazil,South America,Michael Suyama,Sales Representative,11/14/95 0:00,157.5
10704,Chocolade,Zaanse Snoepfabriek,Confections,Queen Cozinha,São Paulo,Brazil,South America,Michael Suyama,Sales Representative,11/14/95 0:00,306
10705,Gorgonzola Telino,Formaggi Fortini s.r.l.,Dairy Products,HILARIÓN-Abastos,San Cristóbal,Venezuela,South America,Anne Dodsworth,Sales Representative,11/15/95 0:00,250
10705,Mascarpone Fabioli,Formaggi Fortini s.r.l.,Dairy Products,HILARIÓN-Abastos,San Cristóbal,Venezuela,South America,Anne Dodsworth,Sales Representative,11/15/95 0:00,128
10706,Pavlova,"Pavlova, Ltd.",Confections,Old World Delicatessen,Anchorage,USA,North America,Laura Callahan,Inside Sales Coordinator,11/16/95 0:00,349
10706,Ipoh Coffee,Leka Trading,Beverages,Old World Delicatessen,Anchorage,USA,North America,Laura Callahan,Inside Sales Coordinator,11/16/95 0:00,1104
10706,Raclette Courdavault,Gai pâturage,Dairy Products,Old World Delicatessen,Anchorage,USA,North America,Laura Callahan,Inside Sales Coordinator,11/16/95 0:00,440
10707,Pâté chinois,Ma Maison,Meat/Poultry,Around the Horn,London,UK,Europe,Margaret Peacock,Sales Representative,11/16/95 0:00,504
10707,Ravioli Angelo,Pasta Buttini s.r.l.,Grains/Cereals,Around the Horn,London,UK,Europe,Margaret Peacock,Sales Representative,11/16/95 0:00,780
10707,Outback Lager,"Pavlova, Ltd.",Beverages,Around the Horn,London,UK,Europe,Margaret Peacock,Sales Representative,11/16/95 0:00,419.85
10708,Chef Anton's Gumbo Mix,New Orleans Cajun Delights,Condiments,The Big Cheese,Portland,USA,North America,Michael Suyama,Sales Representative,11/17/95 0:00,85.4
10708,Inlagd Sill,Svensk Sjöföda AB,Seafood,The Big Cheese,Portland,USA,North America,Michael Suyama,Sales Representative,11/17/95 0:00,95
10709,Northwoods Cranberry Sauce,Grandma Kelly's Homestead,Condiments,Gourmet Lanchonetes,Campinas,Brazil,South America,Nancy Davolio,Sales Representative,11/17/95 0:00,1600
10709,Manjimup Dried Apples,"G'day, Mate",Produce,Gourmet Lanchonetes,Campinas,Brazil,South America,Nancy Davolio,Sales Representative,11/17/95 0:00,1484
10709,Camembert Pierrot,Gai pâturage,Dairy Products,Gourmet Lanchonetes,Campinas,Brazil,South America,Nancy Davolio,Sales Representative,11/17/95 0:00,340
10710,Teatime Chocolate Biscuits,"Specialty Biscuits, Ltd.",Confections,Franchi S.p.A.,Torino,Italy,Europe,Nancy Davolio,Sales Representative,11/20/95 0:00,46
10710,Zaanse koeken,Zaanse Snoepfabriek,Confections,Franchi S.p.A.,Torino,Italy,Europe,Nancy Davolio,Sales Representative,11/20/95 0:00,47.5
10711,Teatime Chocolate Biscuits,"Specialty Biscuits, Ltd.",Confections,Save-a-lot Markets,Boise,USA,North America,Steven Buchanan,Sales Manager,11/21/95 0:00,110.4
10711,Jack's New England Clam Chowder,New England Seafood Cannery,Seafood,Save-a-lot Markets,Boise,USA,North America,Steven Buchanan,Sales Manager,11/21/95 0:00,405.3
10711,Perth Pasties,"G'day, Mate",Meat/Poultry,Save-a-lot Markets,Boise,USA,North America,Steven Buchanan,Sales Manager,11/21/95 0:00,3936
10712,Perth Pasties,"G'day, Mate",Meat/Poultry,Hungry Owl All-Night Grocers,Cork,Ireland,Europe,Janet Leverling,Sales Representative,11/21/95 0:00,98.35
10712,Gnocchi di nonna Alice,Pasta Buttini s.r.l.,Grains/Cereals,Hungry Owl All-Night Grocers,Cork,Ireland,Europe,Janet Leverling,Sales Representative,11/21/95 0:00,1140
10713,Ikura,Tokyo Traders,Seafood,Save-a-lot Markets,Boise,USA,North America,Nancy Davolio,Sales Representative,11/22/95 0:00,558
10713,Gumbär Gummibärchen,Heli Süßwaren GmbH & Co. KG,Confections,Save-a-lot Markets,Boise,USA,North America,Nancy Davolio,Sales Representative,11/22/95 0:00,936.9
10713,Røgede sild,Lyngbysild,Seafood,Save-a-lot Markets,Boise,USA,North America,Nancy Davolio,Sales Representative,11/22/95 0:00,1045
10713,Spegesild,Lyngbysild,Seafood,Save-a-lot Markets,Boise,USA,North America,Nancy Davolio,Sales Representative,11/22/95 0:00,288
10714,Chang,Exotic Liquids,Beverages,Save-a-lot Markets,Boise,USA,North America,Steven Buchanan,Sales Manager,11/22/95 0:00,569.75
10714,Alice Mutton,"Pavlova, Ltd.",Meat/Poultry,Save-a-lot Markets,Boise,USA,North America,Steven Buchanan,Sales Manager,11/22/95 0:00,1052.75
10714,Zaanse koeken,Zaanse Snoepfabriek,Confections,Save-a-lot Markets,Boise,USA,North America,Steven Buchanan,Sales Manager,11/22/95 0:00,474.75
10714,Gnocchi di nonna Alice,Pasta Buttini s.r.l.,Grains/Cereals,Save-a-lot Markets,Boise,USA,North America,Steven Buchanan,Sales Manager,11/22/95 0:00,683.75
10714,Escargots de Bourgogne,Escargots Nouveaux,Seafood,Save-a-lot Markets,Boise,USA,North America,Steven Buchanan,Sales Manager,11/22/95 0:00,158.75
10715,Ikura,Tokyo Traders,Seafood,Bon app',Marseille,France,Europe,Janet Leverling,Sales Representative,11/23/95 0:00,651
10715,Fløtemysost,Norske Meierier,Dairy Products,Bon app',Marseille,France,Europe,Janet Leverling,Sales Representative,11/23/95 0:00,645
